Tamanio,Iteracion,Ntiradas_Ganar,LineaGanadora
8,339,53,V
8,340,64,N
8,341,64,N
8,342,64,N
8,343,64,N
8,344,64,N
8,345,64,N
8,346,64,N
8,347,64,N
8,348,62,V
8,349,64,N
8,350,64,N
8,351,58,H
8,352,62,V
8,353,64,N
8,354,64,N
8,355,64,N
8,356,64,N
8,357,64,N
8,358,64,N
8,359,64,N
8,360,64,N
8,361,64,N
8,362,64,N
8,363,64,N
8,364,64,N
8,365,64,N
8,366,64,N
8,367,64,N
8,368,64,N
8,369,64,N
8,370,64,N
8,371,64,N
8,372,60,H
8,373,64,N
8,374,64,N
8,375,64,N
8,376,64,N
8,377,64,N
8,378,64,N
8,379,64,N
8,380,64,N
8,381,64,N
8,382,64,N
8,383,64,N
8,384,64,N
8,385,64,N
8,386,64,N
8,387,64,N
8,388,64,N
8,389,64,N
8,390,64,N
8,391,64,N
8,392,64,N
8,393,55,V
8,394,64,N
8,395,64,N
8,396,62,H
8,397,64,N
8,398,64,N
8,399,64,N
8,400,64,N
8,401,64,N
8,402,64,N
8,403,64,N
8,404,64,N
8,405,64,N
8,406,64,N
8,407,64,N
8,408,64,N
8,409,64,N
8,410,64,N
8,411,64,N
8,412,64,N
8,413,64,N
8,414,64,N
8,415,64,N
8,416,64,N
8,417,56,V
8,418,64,N
8,419,64,N
8,420,64,N
8,421,64,N
8,422,64,N
8,423,64,N
8,424,64,N
8,425,64,N
8,426,64,N
8,427,64,N
8,428,64,N
8,429,64,N
8,430,64,N
8,431,64,N
8,432,64,N
8,433,64,N
8,434,64,N
8,435,64,N
8,436,64,N
8,437,62,H
8,438,64,N
8,439,64,N
8,440,64,N
8,441,64,N
8,442,64,N
8,443,64,N
8,444,64,N
8,445,64,N
8,446,64,N
8,447,64,N
8,448,51,V
8,449,64,N
8,450,64,N
8,451,64,N
8,452,64,N
8,453,64,N
8,454,64,N
8,455,64,N
8,456,64,N
8,457,64,N
8,458,64,N
8,459,64,N
8,460,64,N
8,461,64,N
8,462,64,N
8,463,64,N
8,464,64,N
8,465,64,N
8,466,64,N
8,467,64,N
8,468,64,N
8,469,64,N
8,470,64,N
8,471,64,N
8,472,64,N
8,473,64,N
8,474,64,N
8,475,64,N
8,476,64,N
8,477,53,H
8,478,64,N
8,479,64,N
8,480,64,N
8,481,64,N
8,482,64,N
8,483,64,N
8,484,64,N
8,485,64,N
8,486,64,N
8,487,64,N
8,488,64,N
8,489,64,N
8,490,64,N
8,491,64,N
8,492,64,N
8,493,64,N
8,494,64,N
8,495,64,N
8,496,64,N
8,497,64,N
8,498,64,N
8,499,64,N
8,500,64,N
8,501,64,N
8,502,64,N
8,503,62,V
8,504,64,N
8,505,51,V
8,506,64,N
8,507,64,N
8,508,59,V
8,509,64,N
8,510,64,N
8,511,64,N
8,512,64,N
8,513,64,N
8,514,64,N
8,515,64,N
8,516,64,N
8,517,64,N
8,518,64,N
8,519,64,N
8,520,64,N
8,521,64,N
8,522,64,N
8,523,64,N
8,524,64,N
8,525,64,N
8,526,64,N
8,527,64,N
8,528,64,N
8,529,64,N
8,530,64,N
8,531,64,N
8,532,61,V
8,533,64,N
8,534,64,N
8,535,64,N
8,536,64,N
8,537,64,N
8,538,64,N
8,539,62,V
8,540,64,N
8,541,64,N
8,542,64,N
8,543,64,N
8,544,64,N
8,545,64,N
8,546,64,N
8,547,64,N
8,548,64,N
8,549,64,N
8,550,64,N
8,551,64,N
8,552,64,N
8,553,64,N
8,554,64,N
8,555,64,N
8,556,64,N
8,557,64,N
8,558,60,H
8,559,64,N
8,560,64,N
8,561,64,N
8,562,64,N
8,563,64,N
8,564,64,N
8,565,64,N
8,566,64,N
8,567,64,N
8,568,63,D
8,569,64,N
8,570,64,N
8,571,64,N
8,572,64,N
8,573,64,N
8,574,64,N
8,575,64,N
8,576,64,N
8,577,64,N
8,578,64,N
8,579,64,N
8,580,64,N
8,581,64,N
8,582,64,N
8,583,64,N
8,584,58,D
8,585,64,N
8,586,64,N
8,587,64,N
8,588,64,N
8,589,64,N
8,590,64,N
8,591,64,N
8,592,64,N
8,593,64,N
8,594,61,V
8,595,63,V
8,596,64,N
8,597,59,V
8,598,64,N
8,599,64,N
8,600,50,H
8,601,64,N
8,602,64,N
8,603,64,N
8,604,64,N
8,605,64,N
8,606,64,N
8,607,64,N
8,608,64,H
8,609,64,N
8,610,64,N
8,611,64,N
8,612,64,N
8,613,64,N
8,614,64,N
8,615,64,N
8,616,64,N
8,617,64,N
8,618,64,N
8,619,64,N
8,620,64,N
8,621,64,N
8,622,64,N
8,623,64,N
8,624,63,H
8,625,64,N
8,626,64,N
8,627,61,H
8,628,64,N
8,629,64,N
8,630,64,N
8,631,64,N
8,632,64,N
8,633,64,N
8,634,64,N
8,635,64,N
8,636,64,N
8,637,64,N
8,638,64,N
8,639,64,N
8,640,64,N
8,641,64,N
8,642,64,N
8,643,64,N
8,644,64,N
8,645,64,N
8,646,64,N
8,647,64,N
8,648,64,N
8,649,64,N
8,650,64,N
8,651,64,N
8,652,64,N
8,653,64,N
8,654,64,N
8,655,64,N
8,656,64,N
8,657,64,N
8,658,64,N
8,659,64,N
8,660,64,N
8,661,64,N
8,662,64,N
8,663,64,N
8,664,64,N
8,665,64,N
8,666,64,N
8,667,64,N
8,668,64,N
8,669,64,N
8,670,64,N
8,671,64,N
8,672,64,N
8,673,64,N
8,674,64,N
8,675,64,N
8,676,64,N
8,677,64,N
8,678,64,N
8,679,60,V
8,680,64,N
8,681,58,V
8,682,64,N
8,683,64,N
8,684,64,N
8,685,64,N
8,686,64,N
8,687,64,N
8,688,64,N
8,689,64,N
8,690,64,N
8,691,64,N
8,692,64,N
8,693,64,N
8,694,64,N
8,695,64,N
8,696,64,N
8,697,64,N
8,698,62,V
8,699,64,N
8,700,64,N
8,701,64,N
8,702,64,N
8,703,64,N
8,704,64,N
8,705,64,N
8,706,64,N
8,707,64,N
8,708,64,N
8,709,64,N
8,710,64,N
8,711,64,N
8,712,64,N
8,713,64,N
8,714,64,N
8,715,63,D
8,716,64,N
8,717,64,N
8,718,64,N
8,719,64,N
8,720,64,N
8,721,55,H
8,722,64,N
8,723,63,H
8,724,64,N
8,725,64,N
8,726,64,N
8,727,64,N
8,728,59,H
8,729,64,N
8,730,64,N
8,731,64,N
8,732,64,N
8,733,64,N
8,734,64,N
8,735,64,N
8,736,64,N
8,737,64,N
8,738,64,N
8,739,64,N
8,740,64,N
8,741,64,N
8,742,64,N
8,743,64,N
8,744,64,N
8,745,64,N
8,746,64,N
8,747,63,V
8,748,64,N
8,749,64,N
8,750,64,N
8,751,64,N
8,752,64,N
8,753,64,N
8,754,64,N
8,755,64,N
8,756,64,N
8,757,64,N
8,758,64,N
8,759,64,N
8,760,64,N
8,761,64,N
8,762,64,N
8,763,64,N
8,764,64,N
8,765,64,N
8,766,64,N
8,767,64,N
8,768,64,N
8,769,64,N
8,770,64,N
8,771,64,N
8,772,64,N
8,773,64,N
8,774,64,N
8,775,64,N
8,776,64,N
8,777,64,N
8,778,64,N
8,779,64,N
8,780,64,N
8,781,64,N
8,782,64,N
8,783,64,N
8,784,64,N
8,785,64,N
8,786,48,V
8,787,64,N
8,788,64,N
8,789,64,N
8,790,64,N
8,791,64,N
8,792,64,N
8,793,64,N
8,794,64,N
8,795,64,N
8,796,64,N
8,797,64,N
8,798,64,N
8,799,64,N
8,800,64,N
8,801,64,N
8,802,64,N
8,803,64,N
8,804,64,N
8,805,64,N
8,806,63,V
8,807,52,H
8,808,64,N
8,809,64,N
8,810,64,N
8,811,64,N
8,812,64,N
8,813,64,N
8,814,64,N
8,815,64,N
8,816,64,N
8,817,64,N
8,818,64,N
8,819,64,N
8,820,64,N
8,821,64,N
8,822,64,N
8,823,64,N
8,824,64,N
8,825,64,N
8,826,64,N
8,827,64,N
8,828,56,V
8,829,64,N
8,830,64,N
8,831,64,N
8,832,64,N
8,833,64,N
8,834,64,N
8,835,64,N
8,836,64,N
8,837,64,N
8,838,64,N
8,839,64,N
8,840,64,N
8,841,64,N
8,842,64,N
8,843,51,H
8,844,64,N
8,845,64,N
8,846,64,N
8,847,54,H
8,848,64,N
8,849,64,N
8,850,64,N
8,851,59,H
8,852,64,N
8,853,64,N
8,854,64,N
8,855,64,N
8,856,64,N
8,857,64,N
8,858,64,N
8,859,54,V
8,860,64,N
8,861,64,N
8,862,64,H
8,863,64,N
8,864,64,N
8,865,64,N
8,866,64,N
8,867,64,N
8,868,64,N
8,869,64,N
8,870,64,N
8,871,64,N
8,872,64,N
8,873,64,N
8,874,64,N
8,875,64,N
8,876,64,N
8,877,64,N
8,878,64,N
8,879,64,N
8,880,64,N
8,881,64,N
8,882,64,N
8,883,64,N
8,884,64,N
8,885,64,N
8,886,64,N
8,887,64,N
8,888,64,N
8,889,64,N
8,890,64,N
8,891,64,N
8,892,64,N
8,893,64,N
8,894,64,N
8,895,61,D
8,896,64,N
8,897,64,N
8,898,51,V
8,899,64,N
8,900,64,N
8,901,64,N
8,902,64,N
8,903,64,N
8,904,64,N
8,905,64,N
8,906,64,N
8,907,64,V
8,908,64,N
8,909,64,N
8,910,64,N
8,911,64,N
8,912,64,N
8,913,64,N
8,914,64,N
8,915,62,H
8,916,61,V
8,917,64,N
8,918,55,V
8,919,64,N
8,920,64,N
8,921,64,N
8,922,64,N
8,923,64,N
8,924,58,V
8,925,64,N
8,926,64,N
8,927,64,N
8,928,64,N
8,929,64,N
8,930,64,N
8,931,64,N
8,932,64,N
8,933,64,N
8,934,64,N
8,935,64,N
8,936,64,N
8,937,64,N
8,938,64,N
8,939,64,N
8,940,64,N
8,941,64,N
8,942,64,H
8,943,54,H
8,944,64,N
8,945,64,N
8,946,64,N
8,947,64,N
8,948,64,N
8,949,64,N
8,950,64,N
8,951,64,N
8,952,64,N
8,953,64,N
8,954,64,N
8,955,64,N
8,956,64,N
8,957,64,N
8,958,64,N
8,959,64,N
8,960,64,N
8,961,64,N
8,962,64,N
8,963,63,D
8,964,64,N
8,965,64,N
8,966,64,N
8,967,64,N
8,968,64,N
8,969,64,N
8,970,64,N
8,971,64,N
8,972,64,N
8,973,64,N
8,974,64,N
8,975,64,N
8,976,64,N
8,977,64,N
8,978,64,N
8,979,64,N
8,980,64,N
8,981,64,N
8,982,64,N
8,983,64,N
8,984,64,N
8,985,64,N
8,986,64,N
8,987,64,N
8,988,64,N
8,989,64,N
8,990,64,N
8,991,64,N
8,992,64,N
8,993,64,N
8,994,64,N
8,995,64,N
8,996,64,N
8,997,64,N
8,998,64,N
8,999,64,N
8,1000,64,N
8,1001,64,N
8,1002,64,N
8,1003,64,N
8,1004,64,N
8,1005,64,N
8,1006,64,N
8,1007,64,N
8,1008,64,N
8,1009,64,N
8,1010,64,N
8,1011,64,N
8,1012,64,N
8,1013,64,N
8,1014,64,N
8,1015,64,N
8,1016,64,N
8,1017,64,N
8,1018,64,N
8,1019,64,N
8,1020,59,V
8,1021,64,N
8,1022,64,N
8,1023,64,N
8,1024,64,N
8,1025,64,N
8,1026,64,N
8,1027,64,N
8,1028,64,N
8,1029,64,N
8,1030,53,D
8,1031,64,N
8,1032,64,N
8,1033,64,N
8,1034,64,N
8,1035,64,N
8,1036,64,N
8,1037,62,H
8,1038,64,N
8,1039,64,N
8,1040,64,N
8,1041,64,N
8,1042,64,N
8,1043,64,N
8,1044,64,N
8,1045,64,N
8,1046,64,N
8,1047,64,N
8,1048,64,N
8,1049,64,N
8,1050,64,N
8,1051,64,N
8,1052,64,N
8,1053,64,N
8,1054,64,N
8,1055,64,N
8,1056,64,N
8,1057,64,N
8,1058,64,N
8,1059,64,N
8,1060,64,N
8,1061,64,N
8,1062,64,N
8,1063,64,N
8,1064,64,N
8,1065,64,N
8,1066,64,N
8,1067,64,N
8,1068,64,N
8,1069,64,N
8,1070,64,N
8,1071,64,N
8,1072,64,N
8,1073,64,N
8,1074,64,N
8,1075,64,N
8,1076,64,N
8,1077,47,D
8,1078,64,N
8,1079,64,N
8,1080,64,N
8,1081,64,N
8,1082,64,N
8,1083,64,N
8,1084,64,N
8,1085,64,V
8,1086,64,N
8,1087,64,N
8,1088,64,N
8,1089,64,N
8,1090,64,N
8,1091,64,N
8,1092,64,N
8,1093,64,N
8,1094,64,N
8,1095,64,N
8,1096,64,N
8,1097,64,N
8,1098,64,N
8,1099,64,N
8,1100,61,H
8,1101,64,N
8,1102,64,N
8,1103,64,N
8,1104,64,N
8,1105,64,N
8,1106,64,N
8,1107,64,D
8,1108,64,N
8,1109,64,N
8,1110,64,N
8,1111,64,N
8,1112,64,N
8,1113,64,N
8,1114,64,N
8,1115,64,N
8,1116,64,N
8,1117,64,N
8,1118,64,N
8,1119,64,N
8,1120,64,N
8,1121,64,N
8,1122,64,N
8,1123,64,N
8,1124,64,N
8,1125,64,N
8,1126,64,N
8,1127,62,H
8,1128,64,N
8,1129,64,N
8,1130,64,N
8,1131,64,N
8,1132,64,N
8,1133,64,N
8,1134,64,N
8,1135,64,N
8,1136,64,N
8,1137,64,N
8,1138,64,N
8,1139,64,N
8,1140,42,V
8,1141,64,N
8,1142,64,N
8,1143,64,N
8,1144,64,N
8,1145,64,N
8,1146,63,V
8,1147,64,N
8,1148,64,N
8,1149,64,N
8,1150,64,N
8,1151,55,V
8,1152,64,N
8,1153,64,N
8,1154,47,V
8,1155,64,N
8,1156,53,H
8,1157,64,N
8,1158,64,N
8,1159,64,N
8,1160,64,N
8,1161,64,N
8,1162,55,V
8,1163,64,N
8,1164,64,N
8,1165,60,H
8,1166,64,N
8,1167,64,N
8,1168,64,N
8,1169,64,N
8,1170,64,N
8,1171,64,N
8,1172,60,V
8,1173,64,N
8,1174,64,N
8,1175,64,N
8,1176,64,N
8,1177,64,N
8,1178,64,N
8,1179,64,N
8,1180,64,N
8,1181,64,N
8,1182,64,N
8,1183,64,N
8,1184,64,N
8,1185,64,N
8,1186,64,N
8,1187,64,N
8,1188,64,N
8,1189,49,H
8,1190,64,N
8,1191,64,N
8,1192,64,N
8,1193,64,N
8,1194,64,N
8,1195,64,N
8,1196,64,N
8,1197,64,N
8,1198,64,N
8,1199,64,N
8,1200,64,N
8,1201,64,N
8,1202,64,N
8,1203,64,N
8,1204,64,N
8,1205,64,N
8,1206,64,N
8,1207,64,N
8,1208,64,N
8,1209,64,N
8,1210,64,N
8,1211,64,N
8,1212,64,N
8,1213,64,N
8,1214,64,N
8,1215,64,N
8,1216,64,N
8,1217,64,N
8,1218,64,N
8,1219,64,N
8,1220,64,N
8,1221,64,N
8,1222,61,V
8,1223,64,N
8,1224,64,N
8,1225,64,N
8,1226,64,N
8,1227,64,N
8,1228,64,N
8,1229,64,N
8,1230,64,N
8,1231,64,N
8,1232,64,N
8,1233,64,N
8,1234,64,N
8,1235,64,N
8,1236,64,N
8,1237,64,N
8,1238,64,N
8,1239,64,N
8,1240,64,N
8,1241,64,N
8,1242,64,N
8,1243,64,N
8,1244,64,N
8,1245,64,N
8,1246,64,N
8,1247,64,N
8,1248,64,N
8,1249,64,N
8,1250,64,N
8,1251,64,N
8,1252,47,D
8,1253,64,N
8,1254,64,N
8,1255,64,N
8,1256,64,N
8,1257,64,N
8,1258,64,N
8,1259,64,N
8,1260,64,N
8,1261,64,N
8,1262,64,N
8,1263,64,N
8,1264,64,N
8,1265,64,N
8,1266,64,N
8,1267,64,N
8,1268,64,N
8,1269,64,N
8,1270,64,N
8,1271,64,N
8,1272,64,N
8,1273,64,N
8,1274,64,N
8,1275,61,H
8,1276,64,N
8,1277,64,N
8,1278,64,N
8,1279,64,N
8,1280,64,N
8,1281,64,N
8,1282,64,N
8,1283,64,N
8,1284,64,N
8,1285,64,N
8,1286,64,N
8,1287,64,N
8,1288,64,N
8,1289,64,N
8,1290,64,N
8,1291,64,N
8,1292,64,N
8,1293,64,N
8,1294,64,N
8,1295,64,N
8,1296,64,N
8,1297,64,N
8,1298,64,N
8,1299,64,N
8,1300,64,N
8,1301,64,N
8,1302,64,N
8,1303,64,N
8,1304,62,D
8,1305,64,N
8,1306,64,N
8,1307,64,N
8,1308,64,N
8,1309,64,N
8,1310,64,N
8,1311,64,N
8,1312,64,N
8,1313,64,N
8,1314,64,N
8,1315,64,N
8,1316,64,N
8,1317,64,N
8,1318,64,N
8,1319,64,N
8,1320,64,N
8,1321,64,N
8,1322,64,N
8,1323,64,N
8,1324,64,N
8,1325,64,N
8,1326,64,N
8,1327,64,N
8,1328,64,N
8,1329,64,N
8,1330,64,N
8,1331,64,N
8,1332,64,N
8,1333,64,N
8,1334,64,N
8,1335,64,N
8,1336,62,V
8,1337,64,N
8,1338,64,N
8,1339,50,V
8,1340,64,N
8,1341,64,N
8,1342,64,N
8,1343,64,N
8,1344,64,N
8,1345,64,N
8,1346,64,N
8,1347,64,N
8,1348,64,N
8,1349,64,N
8,1350,64,N
8,1351,64,N
8,1352,64,N
8,1353,64,N
8,1354,64,N
8,1355,64,H
8,1356,64,N
8,1357,64,N
8,1358,64,N
8,1359,64,N
8,1360,64,N
8,1361,64,N
8,1362,64,N
8,1363,64,N
8,1364,64,N
8,1365,64,N
8,1366,64,N
8,1367,64,N
8,1368,64,N
8,1369,64,N
8,1370,54,H
8,1371,64,N
8,1372,64,N
8,1373,63,V
8,1374,64,N
8,1375,64,N
8,1376,64,N
8,1377,64,N
8,1378,64,N
8,1379,64,N
8,1380,64,N
8,1381,64,N
8,1382,61,H
8,1383,53,D
8,1384,64,N
8,1385,64,N
8,1386,64,N
8,1387,64,N
8,1388,64,N
8,1389,64,N
8,1390,64,N
8,1391,64,H
8,1392,64,N
8,1393,64,N
8,1394,64,N
8,1395,64,N
8,1396,64,N
8,1397,64,N
8,1398,64,N
8,1399,64,N
8,1400,64,N
8,1401,64,N
8,1402,64,N
8,1403,64,N
8,1404,64,N
8,1405,64,N
8,1406,64,N
8,1407,64,N
8,1408,64,N
8,1409,64,N
8,1410,64,N
8,1411,64,N
8,1412,64,N
8,1413,64,N
8,1414,50,H
8,1415,64,N
8,1416,64,N
8,1417,64,N
8,1418,64,N
8,1419,64,N
8,1420,64,N
8,1421,64,N
8,1422,64,N
8,1423,64,N
8,1424,64,N
8,1425,64,N
8,1426,64,N
8,1427,64,N
8,1428,64,N
8,1429,64,N
8,1430,64,N
8,1431,64,N
8,1432,64,N
8,1433,64,N
8,1434,64,N
8,1435,64,N
8,1436,53,H
8,1437,64,N
8,1438,64,N
8,1439,64,N
8,1440,64,N
8,1441,64,N
8,1442,64,N
8,1443,64,N
8,1444,64,N
8,1445,64,N
8,1446,64,N
8,1447,64,N
8,1448,64,N
8,1449,64,N
8,1450,64,N
8,1451,64,N
8,1452,64,N
8,1453,64,N
8,1454,64,N
8,1455,64,N
8,1456,55,V
8,1457,64,N
8,1458,64,N
8,1459,64,N
8,1460,64,N
8,1461,64,N
8,1462,64,N
8,1463,64,N
8,1464,64,N
8,1465,64,N
8,1466,64,N
8,1467,64,N
8,1468,64,N
8,1469,64,N
8,1470,64,N
8,1471,64,N
8,1472,64,N
8,1473,64,N
8,1474,64,N
8,1475,64,N
8,1476,64,N
8,1477,64,N
8,1478,64,N
8,1479,64,N
8,1480,64,N
8,1481,64,N
8,1482,64,N
8,1483,64,N
8,1484,63,H
8,1485,64,N
8,1486,64,N
8,1487,64,N
8,1488,57,D
8,1489,64,N
8,1490,64,N
8,1491,64,N
8,1492,64,N
8,1493,64,N
8,1494,64,N
8,1495,64,N
8,1496,64,N
8,1497,64,N
8,1498,64,N
8,1499,64,N
8,1500,64,N
8,1501,64,N
8,1502,64,N
8,1503,64,N
8,1504,64,N
8,1505,64,N
8,1506,64,N
8,1507,64,N
8,1508,64,N
8,1509,64,N
8,1510,64,N
8,1511,64,N
8,1512,64,N
8,1513,64,N
8,1514,64,N
8,1515,64,N
8,1516,64,N
8,1517,64,N
8,1518,64,N
8,1519,64,N
8,1520,64,N
8,1521,64,N
8,1522,64,N
8,1523,64,H
8,1524,64,N
8,1525,64,N
8,1526,64,N
8,1527,64,N
8,1528,64,N
8,1529,64,N
8,1530,64,N
8,1531,64,N
8,1532,64,N
8,1533,64,N
8,1534,64,N
8,1535,64,N
8,1536,64,N
8,1537,64,N
8,1538,64,N
8,1539,64,N
8,1540,64,N
8,1541,64,N
8,1542,64,N
8,1543,64,N
8,1544,64,N
8,1545,58,V
8,1546,64,N
8,1547,64,N
8,1548,60,V
8,1549,64,N
8,1550,64,N
8,1551,64,N
8,1552,64,N
8,1553,64,N
8,1554,56,V
8,1555,64,N
8,1556,64,N
8,1557,64,N
8,1558,64,N
8,1559,64,N
8,1560,64,N
8,1561,64,N
8,1562,64,N
8,1563,64,N
8,1564,64,N
8,1565,64,N
8,1566,64,N
8,1567,64,N
8,1568,64,N
8,1569,64,N
8,1570,64,N
8,1571,64,N
8,1572,64,N
8,1573,64,N
8,1574,64,N
8,1575,64,N
8,1576,64,N
8,1577,64,N
8,1578,64,N
8,1579,64,N
8,1580,64,N
8,1581,64,N
8,1582,64,N
8,1583,64,N
8,1584,64,N
8,1585,64,N
8,1586,64,N
8,1587,64,N
8,1588,64,N
8,1589,64,N
8,1590,64,N
8,1591,64,N
8,1592,64,N
8,1593,64,N
8,1594,64,N
8,1595,64,N
8,1596,64,N
8,1597,64,N
8,1598,64,N
8,1599,64,N
8,1600,64,N
8,1601,50,H
8,1602,64,N
8,1603,64,H
8,1604,64,N
8,1605,64,N
8,1606,64,N
8,1607,64,N
8,1608,64,N
8,1609,64,N
8,1610,64,N
8,1611,64,N
8,1612,56,H
8,1613,64,N
8,1614,64,N
8,1615,64,N
8,1616,64,N
8,1617,64,N
8,1618,64,N
8,1619,64,N
8,1620,64,N
8,1621,64,N
8,1622,64,N
8,1623,64,N
8,1624,64,N
8,1625,64,N
8,1626,64,N
8,1627,64,N
8,1628,64,N
8,1629,64,N
8,1630,64,N
8,1631,64,N
8,1632,64,N
8,1633,64,N
8,1634,64,N
8,1635,64,N
8,1636,64,N
8,1637,64,N
8,1638,64,N
8,1639,64,N
8,1640,64,N
8,1641,64,N
8,1642,64,N
8,1643,64,N
8,1644,64,N
8,1645,64,N
8,1646,64,N
8,1647,64,N
8,1648,64,N
8,1649,64,N
8,1650,64,N
8,1651,64,N
8,1652,64,N
8,1653,64,N
8,1654,64,N
8,1655,64,N
8,1656,64,N
8,1657,64,N
8,1658,64,N
