Tamanio,Iteracion,Ntiradas_Ganar,LineaGanadora
3,406,9,N
3,407,7,V
3,408,8,V
3,409,9,D
3,410,8,D
3,411,9,N
3,412,7,H
3,413,8,V
3,414,9,N
3,415,5,V
3,416,9,N
3,417,7,V
3,418,8,V
3,419,8,V
3,420,7,H
3,421,7,H
3,422,8,H
3,423,7,H
3,424,9,D
3,425,7,V
3,426,8,D
3,427,8,D
3,428,6,H
3,429,9,D
3,430,9,V
3,431,8,V
3,432,6,V
3,433,7,H
3,434,9,D
3,435,7,D
3,436,9,D
3,437,5,V
3,438,8,D
3,439,8,H
3,440,5,D
3,441,9,N
3,442,9,N
3,443,8,D
3,444,9,N
3,445,7,V
3,446,7,H
3,447,9,N
3,448,9,V
3,449,8,D
3,450,8,D
3,451,8,H
3,452,7,D
3,453,8,D
3,454,7,V
3,455,5,D
3,456,9,V
3,457,8,D
3,458,8,H
3,459,6,V
3,460,8,H
3,461,6,V
3,462,7,H
3,463,7,H
3,464,9,N
3,465,6,H
3,466,7,V
3,467,9,N
3,468,9,D
3,469,8,H
3,470,5,H
3,471,8,D
3,472,5,H
3,473,8,D
3,474,8,D
3,475,8,V
3,476,7,D
3,477,6,H
3,478,7,V
3,479,9,N
3,480,6,H
3,481,6,H
3,482,8,V
3,483,9,N
3,484,5,H
3,485,8,H
3,486,7,D
3,487,8,D
3,488,9,N
3,489,9,N
3,490,7,V
3,491,6,H
3,492,7,H
3,493,9,D
3,494,8,V
3,495,9,V
3,496,8,H
3,497,8,H
3,498,8,H
3,499,8,H
3,500,7,H
3,501,8,H
3,502,7,D
3,503,6,H
3,504,7,D
3,505,9,N
3,506,8,D
3,507,9,N
3,508,9,V
3,509,5,V
3,510,9,V
3,511,6,H
3,512,5,V
3,513,8,H
3,514,7,V
3,515,5,H
3,516,6,H
3,517,9,V
3,518,9,D
3,519,5,V
3,520,9,H
3,521,7,D
3,522,8,D
3,523,6,V
3,524,8,V
3,525,9,D
3,526,7,D
3,527,5,D
3,528,9,V
3,529,6,V
3,530,7,H
3,531,7,V
3,532,7,D
3,533,7,D
3,534,7,V
3,535,8,H
3,536,7,V
3,537,9,D
3,538,8,D
3,539,9,H
3,540,6,D
3,541,9,H
3,542,9,D
3,543,8,D
3,544,6,V
3,545,7,H
3,546,7,D
3,547,8,V
3,548,7,H
3,549,7,D
3,550,5,V
3,551,7,D
3,552,9,V
3,553,7,D
3,554,8,H
3,555,7,H
3,556,7,H
3,557,6,D
3,558,7,H
3,559,8,V
3,560,7,D
3,561,8,H
3,562,9,D
3,563,9,V
3,564,6,H
3,565,7,V
3,566,9,N
3,567,9,H
3,568,8,V
3,569,9,N
3,570,9,V
3,571,7,D
3,572,6,D
3,573,6,H
3,574,7,H
3,575,7,H
3,576,7,D
3,577,5,V
3,578,7,H
3,579,9,D
3,580,7,V
3,581,9,D
3,582,9,N
3,583,7,D
3,584,9,H
3,585,7,H
3,586,7,D
3,587,9,D
3,588,7,D
3,589,9,N
3,590,9,H
3,591,8,D
3,592,7,D
3,593,7,V
3,594,9,N
3,595,7,H
3,596,7,D
3,597,7,V
3,598,8,V
3,599,8,D
3,600,9,N
3,601,6,H
3,602,9,V
3,603,9,D
3,604,6,D
3,605,7,V
3,606,7,D
3,607,7,H
3,608,7,H
3,609,9,V
3,610,5,H
3,611,9,H
3,612,7,D
3,613,8,D
3,614,5,V
3,615,7,D
3,616,7,D
3,617,7,H
3,618,9,N
3,619,7,V
3,620,7,D
3,621,9,D
3,622,6,D
3,623,8,D
3,624,9,D
3,625,9,V
3,626,8,V
3,627,9,N
3,628,7,V
3,629,7,H
3,630,9,D
3,631,8,H
3,632,5,V
3,633,9,H
3,634,9,V
3,635,5,H
3,636,9,D
3,637,9,D
3,638,7,H
3,639,9,N
3,640,6,H
3,641,8,H
3,642,8,V
3,643,8,V
3,644,7,H
3,645,7,H
3,646,8,H
3,647,5,V
3,648,7,D
3,649,9,N
3,650,5,H
3,651,8,D
3,652,9,N
3,653,8,V
3,654,7,D
3,655,9,D
3,656,7,V
3,657,6,D
3,658,9,D
3,659,5,H
3,660,8,H
3,661,7,D
3,662,8,D
3,663,8,H
3,664,5,H
3,665,8,V
3,666,5,H
3,667,7,V
3,668,7,D
3,669,5,V
3,670,9,N
3,671,9,N
3,672,8,V
3,673,7,V
3,674,9,V
3,675,7,V
3,676,9,N
3,677,7,V
3,678,6,D
3,679,9,V
3,680,9,D
3,681,7,V
3,682,9,V
3,683,8,D
3,684,5,D
3,685,7,V
3,686,5,D
3,687,5,H
3,688,8,D
3,689,9,V
3,690,7,V
3,691,9,H
3,692,9,N
3,693,7,D
3,694,9,V
3,695,9,D
3,696,9,V
3,697,8,V
3,698,6,V
3,699,6,H
3,700,9,D
3,701,9,D
3,702,7,V
3,703,8,V
3,704,9,D
3,705,9,V
3,706,5,H
3,707,9,N
3,708,9,N
3,709,8,H
3,710,9,H
3,711,7,D
3,712,6,V
3,713,8,H
3,714,9,N
3,715,8,D
3,716,8,V
3,717,9,N
3,718,5,H
3,719,9,D
3,720,9,D
3,721,8,V
3,722,8,H
3,723,9,N
3,724,8,V
3,725,8,V
3,726,9,D
3,727,9,D
3,728,9,N
3,729,6,V
3,730,9,N
3,731,9,V
3,732,9,N
3,733,8,D
3,734,5,H
3,735,5,D
3,736,9,H
3,737,9,N
3,738,7,H
3,739,6,H
3,740,8,V
3,741,6,H
3,742,8,H
3,743,6,D
3,744,7,H
3,745,8,H
3,746,8,V
3,747,8,V
3,748,8,D
3,749,8,H
3,750,8,D
3,751,7,V
3,752,6,V
3,753,8,D
3,754,7,D
3,755,8,D
3,756,9,D
3,757,9,H
3,758,8,V
3,759,8,V
3,760,7,H
3,761,6,H
3,762,7,H
3,763,7,V
3,764,7,H
3,765,9,N
3,766,9,V
3,767,9,V
3,768,9,D
3,769,7,D
3,770,6,H
3,771,9,D
3,772,5,H
3,773,9,N
3,774,7,H
3,775,7,H
3,776,6,D
3,777,9,H
3,778,9,N
3,779,7,H
3,780,9,D
3,781,8,D
3,782,7,D
3,783,7,D
3,784,9,N
3,785,8,V
3,786,8,V
3,787,7,D
3,788,9,N
3,789,7,H
3,790,9,V
3,791,7,H
3,792,6,V
3,793,8,V
3,794,8,H
3,795,9,N
3,796,7,V
3,797,7,D
3,798,6,V
3,799,6,D
3,800,9,N
3,801,7,H
3,802,9,N
3,803,7,H
3,804,6,D
3,805,8,D
3,806,7,H
3,807,8,V
3,808,8,D
3,809,8,V
3,810,7,D
3,811,9,D
3,812,9,V
3,813,8,H
3,814,8,H
3,815,5,D
3,816,7,D
3,817,8,H
3,818,9,D
3,819,7,D
3,820,8,V
3,821,7,H
3,822,8,D
3,823,7,D
3,824,9,D
3,825,7,D
3,826,9,D
3,827,7,V
3,828,9,H
3,829,8,H
3,830,7,V
3,831,9,V
3,832,7,V
3,833,8,H
3,834,9,D
3,835,9,N
3,836,8,V
3,837,9,N
3,838,7,V
3,839,7,H
3,840,7,D
3,841,9,N
3,842,9,D
3,843,8,H
3,844,9,H
3,845,5,V
3,846,9,N
3,847,8,D
3,848,8,D
3,849,9,N
3,850,9,N
3,851,5,H
3,852,8,D
3,853,7,D
3,854,9,V
3,855,6,V
3,856,7,H
3,857,8,H
3,858,8,H
3,859,9,H
3,860,8,V
3,861,8,H
3,862,9,N
3,863,5,D
3,864,9,V
3,865,8,H
3,866,9,V
3,867,7,D
3,868,7,H
3,869,9,V
3,870,8,V
3,871,9,D
3,872,7,D
3,873,9,H
3,874,9,D
3,875,6,V
3,876,7,V
3,877,9,D
3,878,8,D
3,879,5,V
3,880,7,V
3,881,7,V
3,882,9,N
3,883,8,D
3,884,9,D
3,885,9,V
3,886,7,D
3,887,7,V
3,888,6,H
3,889,8,V
3,890,5,H
3,891,8,V
3,892,7,H
3,893,6,H
3,894,9,N
3,895,8,H
3,896,6,H
3,897,7,D
3,898,9,V
3,899,5,H
3,900,6,H
3,901,5,H
3,902,8,D
3,903,6,D
3,904,8,D
3,905,7,V
3,906,9,N
3,907,5,H
3,908,7,H
3,909,6,H
3,910,9,D
3,911,6,H
3,912,9,H
3,913,9,N
3,914,7,V
3,915,7,V
3,916,9,V
3,917,7,H
3,918,7,H
3,919,6,V
3,920,8,H
3,921,7,D
3,922,8,H
3,923,6,H
3,924,7,H
3,925,8,V
3,926,5,V
3,927,5,D
3,928,7,H
3,929,9,D
3,930,5,H
3,931,9,N
3,932,9,H
3,933,9,V
3,934,7,H
3,935,7,H
3,936,9,V
3,937,7,H
3,938,7,V
3,939,8,V
3,940,8,H
3,941,7,H
3,942,7,V
3,943,8,H
3,944,9,H
3,945,9,N
3,946,8,H
3,947,9,D
3,948,6,H
3,949,7,V
3,950,7,D
3,951,9,H
3,952,9,D
3,953,8,V
3,954,8,D
3,955,7,H
3,956,9,N
3,957,5,V
3,958,7,H
3,959,5,V
3,960,9,N
3,961,7,H
3,962,5,V
3,963,7,V
3,964,9,V
3,965,7,D
3,966,7,V
3,967,7,H
3,968,9,D
3,969,8,V
3,970,8,D
3,971,8,H
3,972,8,D
3,973,9,N
3,974,9,N
3,975,7,V
3,976,8,H
3,977,9,V
3,978,7,H
3,979,8,H
3,980,8,D
3,981,9,N
3,982,7,H
3,983,9,V
3,984,9,V
3,985,6,D
3,986,9,H
3,987,7,D
3,988,9,D
3,989,9,V
3,990,9,D
3,991,9,D
3,992,7,D
3,993,9,N
3,994,8,V
3,995,9,N
3,996,9,H
3,997,7,D
3,998,9,V
3,999,7,D
3,1000,7,D
3,1001,6,H
3,1002,9,N
3,1003,8,H
3,1004,9,V
3,1005,8,H
3,1006,7,H
3,1007,9,V
3,1008,7,D
3,1009,9,N
3,1010,7,H
3,1011,7,H
3,1012,6,D
3,1013,7,H
3,1014,9,N
3,1015,8,H
3,1016,9,D
3,1017,9,N
3,1018,8,D
3,1019,7,H
3,1020,8,D
3,1021,5,H
3,1022,6,H
3,1023,9,N
3,1024,5,H
3,1025,8,V
3,1026,9,V
3,1027,8,V
3,1028,9,N
3,1029,5,V
3,1030,7,H
3,1031,7,H
3,1032,7,D
3,1033,7,D
3,1034,7,D
3,1035,8,V
3,1036,8,D
3,1037,7,V
3,1038,9,H
3,1039,7,D
3,1040,9,N
3,1041,9,N
3,1042,7,H
3,1043,5,V
3,1044,9,D
3,1045,8,H
3,1046,7,H
3,1047,9,H
3,1048,9,H
3,1049,9,V
3,1050,7,H
3,1051,9,D
3,1052,9,N
3,1053,7,H
3,1054,6,V
3,1055,8,V
3,1056,7,V
3,1057,8,H
3,1058,7,V
3,1059,8,D
3,1060,9,D
3,1061,9,N
3,1062,9,V
3,1063,9,N
3,1064,9,D
3,1065,8,D
3,1066,6,D
3,1067,9,H
3,1068,7,H
3,1069,7,V
3,1070,9,D
3,1071,7,V
3,1072,9,D
3,1073,6,V
3,1074,9,N
3,1075,9,V
3,1076,9,N
3,1077,6,V
3,1078,5,H
3,1079,9,N
3,1080,6,D
3,1081,7,V
3,1082,7,H
3,1083,7,V
3,1084,7,H
3,1085,6,V
3,1086,8,H
3,1087,7,V
3,1088,5,V
3,1089,7,V
3,1090,8,D
3,1091,9,V
3,1092,5,V
3,1093,5,D
3,1094,9,N
3,1095,8,H
3,1096,8,H
3,1097,7,V
3,1098,6,H
3,1099,9,D
3,1100,7,V
3,1101,7,D
3,1102,7,V
3,1103,9,D
3,1104,9,D
3,1105,8,V
3,1106,9,H
3,1107,5,H
3,1108,5,H
3,1109,5,H
3,1110,5,H
3,1111,7,H
3,1112,7,H
3,1113,9,V
3,1114,9,N
3,1115,9,V
3,1116,6,H
3,1117,7,V
3,1118,5,H
3,1119,9,D
3,1120,9,N
3,1121,9,N
3,1122,7,D
3,1123,8,D
3,1124,8,D
3,1125,5,D
3,1126,8,V
3,1127,9,V
3,1128,8,H
3,1129,8,H
3,1130,7,H
3,1131,7,V
3,1132,7,H
3,1133,7,H
3,1134,7,H
3,1135,6,V
3,1136,9,D
3,1137,6,H
3,1138,9,D
3,1139,8,H
3,1140,9,V
3,1141,6,D
3,1142,5,D
3,1143,7,H
3,1144,5,H
3,1145,7,D
3,1146,9,N
3,1147,8,D
3,1148,7,V
3,1149,8,V
3,1150,7,D
3,1151,5,V
3,1152,7,H
3,1153,8,V
3,1154,5,V
3,1155,8,D
3,1156,8,D
3,1157,7,H
3,1158,9,D
3,1159,7,D
3,1160,9,V
3,1161,7,H
3,1162,7,V
3,1163,9,D
3,1164,9,N
3,1165,6,V
3,1166,6,H
3,1167,8,H
3,1168,8,D
3,1169,7,V
3,1170,9,D
3,1171,7,H
3,1172,9,D
3,1173,8,H
3,1174,9,V
3,1175,9,V
3,1176,8,H
3,1177,8,V
3,1178,9,D
3,1179,8,V
3,1180,7,H
3,1181,9,D
3,1182,9,N
3,1183,8,D
3,1184,9,H
3,1185,8,D
3,1186,7,D
3,1187,9,D
3,1188,7,V
3,1189,7,D
3,1190,7,V
3,1191,8,D
3,1192,9,V
3,1193,7,V
3,1194,7,D
3,1195,8,V
3,1196,5,V
3,1197,8,V
3,1198,9,D
3,1199,9,H
3,1200,9,N
3,1201,9,N
3,1202,5,H
3,1203,9,V
3,1204,7,H
3,1205,5,V
3,1206,9,N
3,1207,9,V
3,1208,9,H
3,1209,5,V
3,1210,7,V
3,1211,9,N
3,1212,8,D
3,1213,7,H
3,1214,9,N
3,1215,8,D
3,1216,8,V
3,1217,9,D
3,1218,6,H
3,1219,9,N
3,1220,5,H
3,1221,9,D
3,1222,8,D
3,1223,9,N
3,1224,9,N
3,1225,9,V
3,1226,5,D
3,1227,9,H
3,1228,7,D
3,1229,8,V
3,1230,7,V
3,1231,9,H
3,1232,7,D
3,1233,9,V
3,1234,9,V
3,1235,5,V
3,1236,5,H
3,1237,9,H
3,1238,9,N
3,1239,6,H
3,1240,9,D
3,1241,9,N
3,1242,6,V
3,1243,7,V
3,1244,9,D
3,1245,9,V
3,1246,9,N
3,1247,5,V
3,1248,9,N
3,1249,6,V
3,1250,9,V
3,1251,9,V
3,1252,7,H
3,1253,6,H
3,1254,7,H
3,1255,9,V
3,1256,9,V
3,1257,9,V
3,1258,7,V
3,1259,9,N
3,1260,7,D
3,1261,8,V
3,1262,7,V
3,1263,7,V
3,1264,9,D
3,1265,9,N
3,1266,9,D
3,1267,9,N
3,1268,9,N
3,1269,8,D
3,1270,9,N
3,1271,7,H
3,1272,9,N
3,1273,9,H
3,1274,8,H
3,1275,9,V
3,1276,6,H
3,1277,7,D
3,1278,8,H
3,1279,8,V
3,1280,9,N
3,1281,9,N
3,1282,7,H
3,1283,9,H
3,1284,7,H
3,1285,7,V
3,1286,7,H
3,1287,7,H
3,1288,9,V
3,1289,9,D
3,1290,5,V
3,1291,8,D
3,1292,8,D
3,1293,5,D
3,1294,9,N
3,1295,8,H
3,1296,8,V
3,1297,7,V
3,1298,9,D
3,1299,9,H
3,1300,9,N
3,1301,9,N
3,1302,8,D
3,1303,8,D
3,1304,7,H
3,1305,7,V
3,1306,5,V
3,1307,7,V
3,1308,8,V
3,1309,9,D
3,1310,5,H
3,1311,6,H
3,1312,7,H
3,1313,9,H
3,1314,7,D
3,1315,9,D
3,1316,5,V
3,1317,5,V
3,1318,6,V
3,1319,8,D
3,1320,9,N
3,1321,9,D
3,1322,9,N
3,1323,9,V
3,1324,9,V
3,1325,9,H
3,1326,9,V
3,1327,9,H
3,1328,9,N
3,1329,9,H
3,1330,7,D
3,1331,9,N
3,1332,9,H
3,1333,8,V
3,1334,9,N
3,1335,5,V
3,1336,8,H
3,1337,8,V
3,1338,7,H
3,1339,8,D
3,1340,5,H
3,1341,9,H
3,1342,9,D
3,1343,6,V
3,1344,7,V
3,1345,9,D
3,1346,5,V
3,1347,7,D
3,1348,8,D
3,1349,5,D
3,1350,9,V
3,1351,8,D
3,1352,8,D
3,1353,9,N
3,1354,6,V
3,1355,7,V
3,1356,8,H
3,1357,8,D
3,1358,9,H
3,1359,8,H
3,1360,8,V
3,1361,5,D
3,1362,8,V
3,1363,9,N
3,1364,9,D
3,1365,7,H
3,1366,7,V
3,1367,6,V
3,1368,7,D
3,1369,9,N
3,1370,8,D
3,1371,7,H
3,1372,9,V
3,1373,7,V
3,1374,8,V
3,1375,9,D
3,1376,7,V
3,1377,9,D
3,1378,8,V
3,1379,9,N
3,1380,9,N
3,1381,8,D
3,1382,8,V
3,1383,6,H
3,1384,8,D
3,1385,6,D
3,1386,8,H
3,1387,7,D
3,1388,8,H
3,1389,9,N
3,1390,7,D
3,1391,8,H
3,1392,7,H
3,1393,8,V
3,1394,9,D
3,1395,8,H
3,1396,7,V
3,1397,7,V
3,1398,5,H
3,1399,9,N
3,1400,7,V
3,1401,9,D
3,1402,8,D
3,1403,8,V
3,1404,9,N
3,1405,5,H
3,1406,7,H
3,1407,9,V
3,1408,5,D
3,1409,9,D
3,1410,9,D
3,1411,9,V
3,1412,9,H
3,1413,8,H
3,1414,6,H
3,1415,9,N
3,1416,7,H
3,1417,8,D
3,1418,5,H
3,1419,7,H
3,1420,9,V
3,1421,9,N
3,1422,8,H
3,1423,9,H
3,1424,7,H
3,1425,7,V
3,1426,9,N
3,1427,9,N
3,1428,7,H
3,1429,6,D
3,1430,5,H
3,1431,9,V
3,1432,8,D
3,1433,7,D
3,1434,9,N
3,1435,7,D
3,1436,5,H
3,1437,7,H
3,1438,9,V
3,1439,6,V
3,1440,8,D
3,1441,9,H
3,1442,7,V
3,1443,9,V
3,1444,8,D
3,1445,9,N
3,1446,9,H
3,1447,9,N
3,1448,7,H
3,1449,9,N
3,1450,7,H
3,1451,9,D
3,1452,5,V
3,1453,9,D
3,1454,8,H
3,1455,7,V
3,1456,9,H
3,1457,9,D
3,1458,9,D
3,1459,7,H
3,1460,6,D
3,1461,5,H
3,1462,8,D
3,1463,6,H
3,1464,6,H
3,1465,7,H
3,1466,8,H
3,1467,7,V
3,1468,8,V
3,1469,9,D
3,1470,8,V
3,1471,7,H
3,1472,9,D
3,1473,8,V
3,1474,8,V
3,1475,7,H
3,1476,8,V
3,1477,9,V
3,1478,6,V
3,1479,7,D
3,1480,9,N
3,1481,9,N
3,1482,5,H
3,1483,9,H
3,1484,7,D
3,1485,9,H
3,1486,7,V
3,1487,8,H
3,1488,7,V
3,1489,9,N
3,1490,5,H
3,1491,9,N
3,1492,7,H
3,1493,9,V
3,1494,7,H
3,1495,7,V
3,1496,9,D
3,1497,7,V
3,1498,9,H
3,1499,9,D
3,1500,8,H
3,1501,8,D
3,1502,5,D
3,1503,5,H
3,1504,9,N
3,1505,6,D
3,1506,9,V
3,1507,8,D
3,1508,9,H
3,1509,8,D
3,1510,9,N
3,1511,7,V
3,1512,9,V
3,1513,7,V
3,1514,8,D
3,1515,9,D
3,1516,8,H
3,1517,9,D
3,1518,7,V
3,1519,8,D
3,1520,6,V
3,1521,9,N
3,1522,7,V
3,1523,7,V
3,1524,6,D
3,1525,9,N
3,1526,9,V
3,1527,8,D
3,1528,5,H
3,1529,6,V
3,1530,7,V
3,1531,7,H
3,1532,8,V
3,1533,7,V
3,1534,7,D
3,1535,5,V
3,1536,9,N
3,1537,8,H
3,1538,9,D
3,1539,9,D
3,1540,8,V
3,1541,9,H
3,1542,8,D
3,1543,9,D
3,1544,5,V
3,1545,7,H
3,1546,8,H
3,1547,9,N
3,1548,9,N
3,1549,6,V
3,1550,7,V
3,1551,9,D
3,1552,8,D
3,1553,5,V
3,1554,9,V
3,1555,9,N
3,1556,7,V
3,1557,7,V
3,1558,7,H
3,1559,7,V
3,1560,6,V
3,1561,9,N
3,1562,9,N
3,1563,8,V
3,1564,7,D
3,1565,8,D
3,1566,6,H
3,1567,7,V
3,1568,7,V
3,1569,9,D
3,1570,6,H
3,1571,7,V
3,1572,8,V
3,1573,9,V
3,1574,7,D
3,1575,9,H
3,1576,8,D
3,1577,9,N
3,1578,8,V
3,1579,7,D
3,1580,5,D
3,1581,9,N
3,1582,9,V
3,1583,9,D
3,1584,7,D
3,1585,9,D
3,1586,8,H
3,1587,8,H
3,1588,7,H
3,1589,9,V
3,1590,7,H
3,1591,8,D
3,1592,9,D
3,1593,9,D
3,1594,5,H
3,1595,9,N
3,1596,7,V
3,1597,6,H
3,1598,6,V
3,1599,5,D
3,1600,8,V
3,1601,9,N
3,1602,9,D
3,1603,9,H
3,1604,8,H
3,1605,8,H
3,1606,6,V
3,1607,9,H
3,1608,7,H
3,1609,9,V
3,1610,5,V
3,1611,9,D
3,1612,8,V
3,1613,7,V
3,1614,8,H
3,1615,8,D
3,1616,7,V
3,1617,8,H
3,1618,7,V
3,1619,7,D
3,1620,7,V
3,1621,5,V
3,1622,7,V
3,1623,8,V
3,1624,7,H
3,1625,6,V
3,1626,8,V
3,1627,9,V
3,1628,8,H
3,1629,7,V
3,1630,8,H
3,1631,5,V
3,1632,8,V
3,1633,9,D
3,1634,7,V
3,1635,9,D
3,1636,7,V
3,1637,5,V
3,1638,5,D
3,1639,8,D
3,1640,7,H
3,1641,9,D
3,1642,8,H
3,1643,9,H
3,1644,9,N
3,1645,8,V
3,1646,7,H
3,1647,7,V
3,1648,8,V
3,1649,5,V
3,1650,9,V
3,1651,7,H
3,1652,8,H
3,1653,6,H
3,1654,9,H
3,1655,7,H
3,1656,9,D
3,1657,7,V
3,1658,6,H
